Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
,Bitcoin,BTC,,"$650,686,270,744.27","18,713,700",https://coinmarketcap.com/historical/20210523/
,Bitcoin,BTC,,"$732,465,659,891.77","18,734,162",https://coinmarketcap.com/historical/20210613/
,Bitcoin,BTC,,"$1,097,232,660,348.16","18,673,581",https://coinmarketcap.com/historical/20210404/
,Bitcoin,BTC,,"$1,050,445,401,609.72","18,685,818",https://coinmarketcap.com/historical/20210418/
,Bitcoin,BTC,,"$1,044,446,559,059.05","18,667,250",https://coinmarketcap.com/historical/20210328/
,Bitcoin,BTC,,"$915,955,943,256.31","18,691,356",https://coinmarketcap.com/historical/20210425/
,Bitcoin,BTC,,"$1,124,635,848,775.45","18,680,118",https://coinmarketcap.com/historical/20210411/
,Bitcoin,BTC,,"$1,073,480,856,312.03","18,661,631",https://coinmarketcap.com/historical/20210321/
,Bitcoin,BTC,,"$1,072,421,529,570.02","18,637,862",https://coinmarketcap.com/historical/20210221/
,Bitcoin,BTC,,"$954,880,954,584.64","18,647,581",https://coinmarketcap.com/historical/20210307/
,Bitcoin,BTC,,"$841,428,977,514.57","18,641,350",https://coinmarketcap.com/historical/20210228/
,Bitcoin,BTC,,"$724,478,833,211.10","18,622,487",https://coinmarketcap.com/historical/20210207/
,Bitcoin,BTC,,"$907,551,330,153.22","18,628,937",https://coinmarketcap.com/historical/20210214/
,Bitcoin,BTC,,"$600,888,568,009.50","18,609,481",https://coinmarketcap.com/historical/20210124/
,Bitcoin,BTC,,"$713,304,617,760.95","18,596,737",https://coinmarketcap.com/historical/20210110/
,Bitcoin,BTC,,"$665,831,621,390.99","18,603,181",https://coinmarketcap.com/historical/20210117/
,Bitcoin,BTC,,"$609,409,213,147.03","18,589,737",https://coinmarketcap.com/historical/20210103/
,Bitcoin,BTC,,"$488,213,268,382.01","18,582,818",https://coinmarketcap.com/historical/20201227/
,Bitcoin,BTC,,"$1,156,485,845,063.09","18,860,168",https://coinmarketcap.com/historical/20211031/
,Bitcoin,BTC,,"$1,106,226,132,524.59","18,654,012",https://coinmarketcap.com/historical/20210314/
,Bitcoin,BTC,,"$355,479,173,805.70","18,570,268",https://coinmarketcap.com/historical/20201213/
,Bitcoin,BTC,,"$436,129,331,482.26","18,576,643",https://coinmarketcap.com/historical/20201220/
,Bitcoin,BTC,,"$340,790,183,317.33","18,551,450",https://coinmarketcap.com/historical/20201122/
,Bitcoin,BTC,,"$295,790,551,597.89","18,538,368",https://coinmarketcap.com/historical/20201115/
,Bitcoin,BTC,,"$889,472,404,519.70","18,820,743",https://coinmarketcap.com/historical/20210919/
,Bitcoin,BTC,,"$286,955,182,899.01","18,537,675",https://coinmarketcap.com/historical/20201108/
,Bitcoin,BTC,,"$254,569,759,062.59","18,531,537",https://coinmarketcap.com/historical/20201101/
,Bitcoin,BTC,,"$359,123,541,247.06","18,564,037",https://coinmarketcap.com/historical/20201206/
