Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
Historical Snapshot - 04 May 2014,Feathercoin,FTC,,"$3,464,473.79","41,934,768",https://coinmarketcap.com/historical/20140504/
Historical Snapshot - 04 May 2014,Vertcoin,VTC,,"$3,351,506.40","4,048,650",https://coinmarketcap.com/historical/20140504/
Historical Snapshot - 04 May 2014,Counterparty,XCP,,"$2,954,872.01","2,649,295",https://coinmarketcap.com/historical/20140504/
Historical Snapshot - 04 May 2014,Novacoin,NVC,,"$2,166,263.13","787,120",https://coinmarketcap.com/historical/20140504/
Historical Snapshot - 25 May 2014,Feathercoin,FTC,,"$3,204,170.41","44,142,928",https://coinmarketcap.com/historical/20140525/
Historical Snapshot - 25 May 2014,Monero,XMR,,"$2,993,342.43","953,730",https://coinmarketcap.com/historical/20140525/
Historical Snapshot - 25 May 2014,Zetacoin,ZET,,"$2,916,014.38","160,476,576",https://coinmarketcap.com/historical/20140525/
Historical Snapshot - 11 May 2014,Zetacoin,ZET,,"$3,433,476.87","160,427,408",https://coinmarketcap.com/historical/20140511/
Historical Snapshot - 11 May 2014,Feathercoin,FTC,,"$3,362,320.78","42,680,288",https://coinmarketcap.com/historical/20140511/
Historical Snapshot - 11 May 2014,Novacoin,NVC,,"$2,125,375.50","793,222",https://coinmarketcap.com/historical/20140511/
Historical Snapshot - 18 May 2014,Primecoin,XPM,,"$3,499,194.82","5,739,916",https://coinmarketcap.com/historical/20140518/
Historical Snapshot - 18 May 2014,Feathercoin,FTC,,"$3,286,294.01","43,414,608",https://coinmarketcap.com/historical/20140518/
Historical Snapshot - 18 May 2014,Zetacoin,ZET,,"$2,200,317.87","160,451,712",https://coinmarketcap.com/historical/20140518/
Historical Snapshot - 18 May 2014,Megacoin,MEC,,"$2,140,043.85","23,510,450",https://coinmarketcap.com/historical/20140518/
Historical Snapshot - 15 June 2014,Bitcoin,BTC,,"$7,649,365,737.79","12,900,800",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Litecoin,LTC,,"$291,408,589.21","29,318,004",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Nxt,NXT,,"$76,290,663.41","999,997,120",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Dash,DASH,,"$45,394,479.88","4,387,092",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Peercoin,PPC,,"$37,412,236.25","21,483,908",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,XRP,XRP,,"$32,813,860.94","7,817,889,792",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Dogecoin,DOGE,,"$30,894,916.91","82,692,579,328",https://coinmarketcap.com/historical/20140615/
